site;quadrat;year;percentCover_all;percentCover_macroalgae;percentCover_CTB;Orbicella;Montastrea_cavernosa;Agaricia;Colpophyllia;Dendrogyra;Dichocoenia;Diploria;Eusmilia;Favia;Madracis;Meandrina;Mussa;Porites;Stephanocoenia;Siderastrea;Manicina;Mycetopohyllia;Acropora;Isophyllia;Scolymia;Millepora
Neptunes Table;_L176277;11_2017;0.00;48.89;35.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176278;11_2017;0.00;60.22;20.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176279;11_2017;0.00;7.57;31.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176280;11_2017;0.00;9.09;85.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176281;11_2017;0.00;9.68;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176282;11_2017;0.53;32.80;53.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176283;11_2017;0.00;30.11;15.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176284;11_2017;0.00;13.56;26.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176285;11_2017;0.55;55.80;29.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176286;11_2017;0.00;73.91;16.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176287;11_2017;0.57;79.89;2.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.57;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176288;11_2017;0.00;77.30;13.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176289;11_2017;0.00;40.76;37.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176290;11_2017;0.00;35.39;39.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176291;11_2017;0.00;13.97;36.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176292;11_2017;0.00;43.32;27.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176293;11_2017;0.54;22.70;37.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176294;11_2017;0.00;46.86;24.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176295;11_2017;0.00;7.03;16.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176296;11_2017;1.62;5.41;61.62;0.00;0.00;1.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176297;11_2017;0.00;32.22;15.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176298;11_2017;1.08;34.05;14.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176299;11_2017;0.55;32.24;38.80;0.00;0.00;0.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176300;11_2017;0.00;17.68;45.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176301;11_2017;0.00;86.96;10.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176302;11_2017;0.00;54.70;35.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176303;11_2017;0.00;35.33;52.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176304;11_2017;0.00;63.73;24.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176305;11_2017;2.14;53.48;29.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176306;11_2017;0.00;55.31;22.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176307;11_2017;0.00;58.24;30.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176308;11_2017;1.08;60.75;34.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.54;0.54;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176309;11_2017;0.00;49.46;50.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176310;11_2017;0.00;52.46;45.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176311;11_2017;0.00;53.55;34.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176312;11_2017;0.00;51.09;30.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Neptunes Table;_L176313;11_2017;0.00;44.97;33.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176452.JPG;11_2017;0.00;49.72;7.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176453.JPG;11_2017;0.00;48.40;23.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176454.JPG;11_2017;0.00;52.46;7.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176455.JPG;11_2017;1.09;54.35;14.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.54;0.00;0.00;0.00;0.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176456.JPG;11_2017;0.00;17.37;9.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176458.JPG;11_2017;0.00;1.59;2.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176459.JPG;11_2017;0.00;25.40;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176460.JPG;11_2017;0.00;38.95;2.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176461.JPG;11_2017;0.53;65.26;6.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176462.JPG;11_2017;0.55;36.61;19.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176463.JPG;11_2017;0.57;50.86;16.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176464.JPG;11_2017;0.00;23.12;28.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176465.JPG;11_2017;0.00;45.50;17.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176466.JPG;11_2017;0.00;54.26;28.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176467.JPG;11_2017;0.00;47.62;28.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176468.JPG;11_2017;0.00;44.62;12.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176469.JPG;11_2017;0.00;58.06;21.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176470.JPG;11_2017;8.47;49.74;26.98;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176471.JPG;11_2017;0.00;62.16;10.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176472.JPG;11_2017;0.55;58.56;19.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176473.JPG;11_2017;0.00;56.68;40.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176474.JPG;11_2017;1.12;84.27;1.12;0.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176475.JPG;11_2017;1.07;55.61;17.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176476.JPG;11_2017;0.00;47.75;35.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176477.JPG;11_2017;1.60;58.51;13.30;0.00;1.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176478.JPG;11_2017;0.00;52.69;19.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176479.JPG;11_2017;0.00;58.60;30.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176480.JPG;11_2017;0.53;49.74;20.11;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176482.JPG;11_2017;0.55;51.65;24.73;0.00;0.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176483.JPG;11_2017;0.00;57.45;32.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176484.JPG;11_2017;0.00;37.97;60.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176485.JPG;11_2017;0.00;26.84;23.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176486.JPG;11_2017;3.31;46.96;45.86;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176487.JPG;11_2017;0.00;41.94;54.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176488.JPG;11_2017;0.00;28.72;43.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176489.JPG;11_2017;0.00;39.15;50.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176490.JPG;11_2017;1.07;63.64;33.69;0.53;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176492.JPG;11_2017;0.52;13.09;52.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176493.JPG;11_2017;0.53;24.06;40.11;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
West Little Lameshur;_L176495.JPG;11_2017;0.00;57.87;35.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176362;11_2017;2.22;70.56;11.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.22;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176363;11_2017;0.00;72.43;12.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176364;11_2017;8.56;60.43;6.95;4.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;3.21;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176365.JPG;11_2017;2.69;74.19;20.43;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176366.JPG;11_2017;0.00;63.98;29.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176367.JPG;11_2017;13.23;73.02;5.29;3.17;0.00;1.06;0.00;0.00;0.00;4.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.65;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176368.JPG;11_2017;4.28;76.47;12.30;0.53;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.14;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176369.JPG;11_2017;1.62;63.24;14.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.62;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176370.JPG;11_2017;3.91;59.22;34.08;0.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.35;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176371.JPG;11_2017;1.10;34.81;16.57;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176372.JPG;11_2017;1.59;52.91;6.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;1.06;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176373.JPG;11_2017;3.21;72.73;17.65;0.00;0.00;0.00;0.00;0.00;0.00;2.14;0.00;0.00;0.00;0.00;0.00;1.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176374.JPG;11_2017;0.00;34.69;39.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176375.JPG;11_2017;2.72;54.89;30.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.72;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176376.JPG;11_2017;3.19;54.26;34.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.19;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176377.JPG;11_2017;8.16;51.53;20.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.16;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176378.JPG;11_2017;6.70;71.51;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.70;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176379.JPG;11_2017;0.00;37.89;52.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176380.JPG;11_2017;4.79;65.43;23.40;0.00;3.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176381.JPG;11_2017;4.57;75.43;9.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.43;0.00;1.14;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176382.JPG;11_2017;24.02;54.19;19.55;0.00;0.00;0.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.06;0.00;13.41;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176383.JPG;11_2017;0.55;63.74;18.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176384.JPG;11_2017;1.06;56.61;15.34;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176385.JPG;11_2017;0.00;59.16;29.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176387.JPG;11_2017;1.54;80.00;18.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176388.JPG;11_2017;0.00;83.94;13.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176389.JPG;11_2017;8.70;72.83;8.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.70;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176390.JPG;11_2017;1.64;83.06;12.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.64;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176391.JPG;11_2017;4.21;56.84;21.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.05;0.00;3.16;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176392.JPG;11_2017;5.43;63.59;16.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.17;0.00;3.26;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176393.JPG;11_2017;4.76;89.95;4.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.76;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176394.JPG;11_2017;8.85;72.92;15.10;0.00;0.00;3.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.60;0.00;0.00;0.00;3.13;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176395.JPG;11_2017;7.49;45.99;35.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.49;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176396.JPG;11_2017;1.05;52.36;37.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.05;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176397.JPG;11_2017;0.53;64.02;7.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176398.JPG;11_2017;2.12;81.48;11.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.12;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176399.JPG;11_2017;2.14;56.15;9.09;0.00;0.00;0.00;0.00;0.00;0.00;1.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.07;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176400.JPG;11_2017;11.05;44.21;25.26;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.53;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176401.JPG;11_2017;3.19;31.38;43.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.19;0.00;0.00;0.00;0.00;0.00;999
White Point;_L176402.JPG;11_2017;0.53;47.34;34.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;999
Cabritte Horn;_S189924.JPG;2018;1.00;43.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999
Cabritte Horn;_S189925.JPG;2018;12.50;33.50;25.50;0.00;0.00;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;999
Cabritte Horn;_S189926.JPG;2018;10.50;38.00;40.00;0.00;4.00;0.00;0.00;0.00;0.00;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;999
Cabritte Horn;_S189927.JPG;2018;5.00;37.50;23.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;999
