Site,Quadrat,Year,Acropora,Agaricia,Colpophyllia,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllastrea,Madracis,Manicina,Meandrina,Montastraea,Mycetophyllia,Porites,Scolymia,Siderastrea,Stephanocoenia,Orbicella
White Point,33,2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,34,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,35,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,36,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,37,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,38,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,39,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,40,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,1,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
White Point,4,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,5,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,7,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
White Point,8,2017,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,12,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,13,2017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,14,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,15,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,16,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,17,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
White Point,18,2017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,19,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,20,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,21,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,22,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,23,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,24,2017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,25,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
White Point,26,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,27,2017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,28,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,29,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,30,2017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,31,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,32,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,33,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,34,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,35,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,36,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,37,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,38,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,39,2017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,40,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,3,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
White Point,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,9,2018,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,10,2018,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,11,2018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,13,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,14,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,15,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,16,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,17,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,18,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,19,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,20,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,21,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
White Point,22,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,23,2018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,24,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,25,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,26,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,27,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,28,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,29,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,30,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
White Point,31,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,32,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,33,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,34,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,35,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,36,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,37,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,38,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,39,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,40,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
White Point,1,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,4,2019,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
White Point,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,7,2019,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,8,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,11,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,12,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,13,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,14,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,15,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,16,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,17,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,18,2019,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
White Point,19,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,20,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,21,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,22,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,23,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,24,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,25,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,26,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,27,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,28,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,29,2019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,30,2019,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,31,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,32,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,33,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,34,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,35,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,36,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,37,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,38,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,39,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,40,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,2,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,3,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
White Point,4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,6,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,7,2020,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,8,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
White Point,10,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,11,2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,13,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,14,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
White Point,15,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,16,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
White Point,17,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
White Point,18,2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
White Point,19,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,21,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,22,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,23,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,24,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White Point,25,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
White Point,26,2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
White Point,27,2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,28,2020,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,29,2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,30,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
White Point,31,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,32,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
White Point,33,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,34,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,35,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
White Point,36,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,37,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
White Point,38,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,39,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White Point,40,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,1,1994,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1
Yawzi Point,2,1994,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,3,1994,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,4,1994,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,5,1994,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,6,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,7,1994,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,8,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,9,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,10,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,11,1994,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,12,1994,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,13,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
Yawzi Point,14,1994,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,15,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,16,1994,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,17,1994,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,2,0,0
Yawzi Point,18,1994,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,19,1994,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,20,1994,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,21,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0
Yawzi Point,22,1994,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,23,1994,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,8,0,0
Yawzi Point,24,1994,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,25,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,26,1994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,27,1994,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,28,1994,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,0
Yawzi Point,29,1994,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,30,1994,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0
Yawzi Point,31,1994,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,32,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,33,1994,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,34,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,35,1994,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,36,1994,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,37,1994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,38,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,39,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,40,1994,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0
Yawzi Point,1,1996,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,8,0,0
Yawzi Point,2,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,3,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Yawzi Point,4,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Yawzi Point,5,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,6,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,7,1996,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0
Yawzi Point,8,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Yawzi Point,9,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,0,0
Yawzi Point,10,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Yawzi Point,11,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Yawzi Point,12,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Yawzi Point,13,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,14,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,15,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,16,1996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Yawzi Point,17,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,18,1996,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
Yawzi Point,19,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
Yawzi Point,20,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Yawzi Point,21,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,22,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,23,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,24,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
Yawzi Point,25,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,26,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yawzi Point,27,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,28,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,29,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,30,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,31,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Yawzi Point,32,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,33,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,34,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,35,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Yawzi Point,36,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,37,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Yawzi Point,38,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,39,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Yawzi Point,40,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0
Yawzi Point,1,1997,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,2,1997,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,3,1997,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0
Yawzi Point,4,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,10,0,0
Yawzi Point,5,1997,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0
Yawzi Point,6,1997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0
Yawzi Point,7,1997,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,15,0,0
Yawzi Point,8,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0
Yawzi Point,9,1997,0,2,0,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0
Yawzi Point,10,1997,0,5,0,0,1,0,11,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,11,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,12,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,13,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,14,1997,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,15,1997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0
Yawzi Point,16,1997,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Yawzi Point,17,1997,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,18,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,19,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,20,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Yawzi Point,21,1997,0,3,0,0,1,0,2,0,0,0,0,0,0,0,2,0,5,0,0
Yawzi Point,22,1997,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0
Yawzi Point,23,1997,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,2,0,0
Yawzi Point,24,1997,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0
Yawzi Point,25,1997,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,26,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,27,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,28,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,29,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,30,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0
Yawzi Point,31,1997,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,8,0,0
Yawzi Point,32,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0
Yawzi Point,33,1997,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,0,0
Yawzi Point,34,1997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,8,0,0
Yawzi Point,35,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Yawzi Point,36,1997,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Yawzi Point,37,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
